Threshold,Precision,Recall
0.030117814171122994,0.22335890878090367,0.966789667896679
0.030554935368209364,0.2235494880546075,0.966789667896679
0.03085357176185144,0.2237403928266439,0.966789667896679
0.03152687883430375,0.22393162393162394,0.966789667896679
0.03201357466063349,0.22412318220701455,0.966789667896679
0.03203125,0.2243150684931507,0.966789667896679
0.0322887323943662,0.22450728363324765,0.966789667896679
0.032417763157894734,0.22469982847341338,0.966789667896679
0.03241935483870968,0.22489270386266094,0.966789667896679
0.0325,0.22508591065292097,0.966789667896679
0.03286057692307692,0.23124448367166814,0.966789667896679
0.03303649692656036,0.2314487632508834,0.966789667896679
0.034523809523809526,0.23165340406719717,0.966789667896679
0.034667790850837994,0.23185840707964603,0.966789667896679
0.034739886614459266,0.2320637732506643,0.966789667896679
0.034793700088731144,0.2322695035460993,0.966789667896679
0.034917763157894736,0.23247559893522626,0.966789667896679
0.03495283018867925,0.23268206039076378,0.966789667896679
0.035,0.2328888888888889,0.966789667896679
0.035304347826086956,0.23582358235823583,0.966789667896679
0.035722787542399013,0.23603603603603604,0.966789667896679
0.03625,0.23624887285843102,0.966789667896679
0.036588109602815486,0.2364620938628159,0.966789667896679
0.03674404761904762,0.23667570009033423,0.966789667896679
0.036807303807303814,0.23688969258589512,0.966789667896679
0.03683152173913043,0.23710407239819004,0.966789667896679
0.03711538461538462,0.23731884057971014,0.966789667896679
0.037138354700854706,0.23753399818676338,0.966789667896679
0.03714372086247086,0.23774954627949182,0.966789667896679
0.03723575367647059,0.23796548592188918,0.966789667896679
0.037307692307692306,0.2381818181818182,0.966789667896679
0.0373828125,0.2383985441310282,0.966789667896679
0.03743902439024391,0.23861566484517305,0.966789667896679
0.0375,0.23883318140382861,0.966789667896679
0.037632045757819754,0.24304267161410018,0.966789667896679
0.03786842105263158,0.24326833797585887,0.966789667896679
0.03894444444444444,0.24349442379182157,0.966789667896679
0.03896551724137931,0.24372093023255814,0.966789667896679
0.03936248647186147,0.24394785847299813,0.966789667896679
0.039447704240487914,0.24417520969245107,0.966789667896679
0.03952724358974359,0.24440298507462688,0.966789667896679
0.03958629768461853,0.2446311858076564,0.966789667896679
0.03970535714285714,0.24485981308411214,0.966789667896679
0.03971818585722706,0.245088868101029,0.966789667896679
0.03991666666666667,0.24531835205992508,0.966789667896679
0.04,0.24554826616682288,0.966789667896679
0.04027595001675884,0.24976167778836988,0.966789667896679
0.04036842105263158,0.25,0.966789667896679
0.0405,0.2502387774594078,0.966789667896679
0.04066834207459207,0.25047801147227533,0.966789667896679
0.04127882647771242,0.2507177033492823,0.966789667896679
0.04144327894327894,0.2509578544061303,0.966789667896679
0.04160008741258741,0.25119846596356665,0.966789667896679
0.04172213622291022,0.2514395393474088,0.966789667896679
